Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	237.09	40	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
0	237.09	200	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
1	237.09	250	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
2	237.09	280	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
3	237.09	310	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
4	237.09	340	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
5	237.09	360	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
6	237.09	380	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
7	237.09	410	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
8	237.09	430	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
9	237.09	460	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
10	237.09	490	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
11	237.09	510	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
12	237.09	530	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
13	237.09	570	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
14	237.09	590	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
15	237.09	630	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
16	237.09	650	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
17	237.09	680	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
18	237.09	710	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
19	237.09	750	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
20	237.09	780	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
21	237.09	800	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
22	237.09	820	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
23	237.09	850	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
24	237.09	880	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
25	237.09	910	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
26	237.09	940	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
27	237.09	980	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
28	237.09	1010	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
29	237.09	1040	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
30	237.09	1080	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
31	237.09	1120	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
32	237.09	1160	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
33	237.09	1200	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
34	237.09	1240	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
35	237.09	1280	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
36	237.09	1310	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
37	237.09	1350	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
38	237.09	1380	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
39	237.09	1400	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
40	237.09	1430	2	FINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	3
