Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	MGM	ONLINE	10	6.0	10
0	4820	-∞	1110	REACT	MGM	ONLINE	10	6.0	10
1	4866	60	10	REACT	MGM	ONLINE	10	6.0	10
2	4430.6	24	0	REACT	MGM	ONLINE	10	6.0	10
3	4699	48	0	REACT	MGM	ONLINE	10	6.0	10
4	4810	24	10	REACT	MGM	ONLINE	10	6.0	10
5	4458	48	0	REACT	MGM	ONLINE	10	6.0	10
6	4723.8	108	0	REACT	MGM	ONLINE	10	6.0	10
7	4714.8	108	0	REACT	MGM	ONLINE	10	6.0	10
8	4682.8	84	0	REACT	MGM	ONLINE	10	6.0	10
9	4672.2	48	10	REACT	MGM	ONLINE	10	6.0	10
10	4978	84	0	REACT	MGM	ONLINE	10	6.0	10
