Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	171.12	10	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
0	313.82	40	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
1	367.56	60	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
2	420.56	60	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
3	420.56	70	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
4	420.56	80	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
5	420.56	100	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
6	420.56	110	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
7	420.56	120	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
8	420.56	130	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
9	420.56	150	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
10	420.56	150	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
11	420.56	160	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
12	420.56	170	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
13	420.56	170	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
14	420.56	180	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
15	420.56	190	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
16	420.56	190	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
17	420.56	190	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
18	420.56	190	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
19	420.56	200	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
20	420.56	200	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
21	420.56	210	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
22	420.56	220	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
23	420.56	230	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
24	420.56	240	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
25	420.56	250	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
26	420.56	260	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
27	420.56	260	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
28	420.56	270	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
29	420.56	280	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
30	420.56	280	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
31	420.56	290	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
32	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
33	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
34	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
35	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
36	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
37	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
38	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
39	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
40	420.56	300	3	FINITE_HORIZON	LS_SDPOP	DPOP	5	50.0	0.9	3
