Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	HYBRID	MGM	ONLINE	10	10.0	10
0	-∞	0	1360	HYBRID	MGM	ONLINE	10	10.0	10
1	-∞	180	0	HYBRID	MGM	ONLINE	10	10.0	10
2	-∞	180	0	HYBRID	MGM	ONLINE	10	10.0	10
3	-∞	160	0	HYBRID	MGM	ONLINE	10	10.0	10
4	-∞	160	0	HYBRID	MGM	ONLINE	10	10.0	10
5	-∞	100	10	HYBRID	MGM	ONLINE	10	10.0	10
6	-∞	180	10	HYBRID	MGM	ONLINE	10	10.0	10
7	-∞	140	0	HYBRID	MGM	ONLINE	10	10.0	10
8	-∞	180	0	HYBRID	MGM	ONLINE	10	10.0	10
9	-∞	160	0	HYBRID	MGM	ONLINE	10	10.0	10
10	-∞	200	0	HYBRID	MGM	ONLINE	10	10.0	10
