Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	DPOP	ONLINE	10	10.0	10
0	4509.4	160	1240	REACT	DPOP	ONLINE	10	10.0	10
1	4728	120	1250	REACT	DPOP	ONLINE	10	10.0	10
2	4420	160	1200	REACT	DPOP	ONLINE	10	10.0	10
3	4550	160	1220	REACT	DPOP	ONLINE	10	10.0	10
4	4273.2	140	1210	REACT	DPOP	ONLINE	10	10.0	10
5	4283	140	1190	REACT	DPOP	ONLINE	10	10.0	10
6	4522	160	1200	REACT	DPOP	ONLINE	10	10.0	10
7	4344	120	1220	REACT	DPOP	ONLINE	10	10.0	10
8	4318	120	1190	REACT	DPOP	ONLINE	10	10.0	10
9	4364	200	1210	REACT	DPOP	ONLINE	10	10.0	10
10	4520	200	1210	REACT	DPOP	ONLINE	10	10.0	10
