Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	DPOP	ONLINE	10	10.0	10
0	4446	180	330	REACT	DPOP	ONLINE	10	10.0	10
1	4716	200	190	REACT	DPOP	ONLINE	10	10.0	10
2	4509.4	40	170	REACT	DPOP	ONLINE	10	10.0	10
3	4654	100	200	REACT	DPOP	ONLINE	10	10.0	10
4	4614	80	190	REACT	DPOP	ONLINE	10	10.0	10
5	4576.6	60	180	REACT	DPOP	ONLINE	10	10.0	10
6	4387.8	180	160	REACT	DPOP	ONLINE	10	10.0	10
7	4624.8	160	170	REACT	DPOP	ONLINE	10	10.0	10
8	4403.2	180	190	REACT	DPOP	ONLINE	10	10.0	10
9	4590	160	210	REACT	DPOP	ONLINE	10	10.0	10
10	4536	40	190	REACT	DPOP	ONLINE	10	10.0	10
