InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	11917.1	250	REACT	MGM	ONLINE	10	4.0	0.9	10
1	12165.72	280	REACT	MGM	ONLINE	10	4.0	0.9	10
2	12304.72	180	REACT	MGM	ONLINE	10	4.0	0.9	10
3	11581.28	210	REACT	MGM	ONLINE	10	4.0	0.9	10
4	11680.45	120	REACT	MGM	ONLINE	10	4.0	0.9	10
5	11904.44	190	REACT	MGM	ONLINE	10	4.0	0.9	10
6	11674.24	110	REACT	MGM	ONLINE	10	4.0	0.9	10
7	11581.39	240	REACT	MGM	ONLINE	10	4.0	0.9	10
8	11851.73	200	REACT	MGM	ONLINE	10	4.0	0.9	10
9	11926.26	190	REACT	MGM	ONLINE	10	4.0	0.9	10
10	11624.58	130	REACT	MGM	ONLINE	10	4.0	0.9	10
11	11157.24	240	REACT	MGM	ONLINE	10	4.0	0.9	10
12	11760.03	190	REACT	MGM	ONLINE	10	4.0	0.9	10
13	12030.37	140	REACT	MGM	ONLINE	10	4.0	0.9	10
14	11117.46	180	REACT	MGM	ONLINE	10	4.0	0.9	10
15	11585.14	180	REACT	MGM	ONLINE	10	4.0	0.9	10
16	11440.46	190	REACT	MGM	ONLINE	10	4.0	0.9	10
17	11927.62	170	REACT	MGM	ONLINE	10	4.0	0.9	10
18	12195.15	220	REACT	MGM	ONLINE	10	4.0	0.9	10
19	10997.57	180	REACT	MGM	ONLINE	10	4.0	0.9	10
20	11641.6	170	REACT	MGM	ONLINE	10	4.0	0.9	10
21	11632.79	170	REACT	MGM	ONLINE	10	4.0	0.9	10
22	11743.34	150	REACT	MGM	ONLINE	10	4.0	0.9	10
23	11420.83	180	REACT	MGM	ONLINE	10	4.0	0.9	10
24	11867.86	190	REACT	MGM	ONLINE	10	4.0	0.9	10
25	11900.45	190	REACT	MGM	ONLINE	10	4.0	0.9	10
26	11846.41	170	REACT	MGM	ONLINE	10	4.0	0.9	10
27	11888.81	270	REACT	MGM	ONLINE	10	4.0	0.9	10
28	11850.62	190	REACT	MGM	ONLINE	10	4.0	0.9	10
29	11795.2	230	REACT	MGM	ONLINE	10	4.0	0.9	10
