InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	10261.08	22830	REACT	DPOP	ONLINE	10	14.0	0.9	10
1	10866.95	24800	REACT	DPOP	ONLINE	10	14.0	0.9	10
2	11084.07	2140	REACT	DPOP	ONLINE	10	14.0	0.9	10
3	11113.39	12930	REACT	DPOP	ONLINE	10	14.0	0.9	10
4	10242.38	1540	REACT	DPOP	ONLINE	10	14.0	0.9	10
5	10126.09	13420	REACT	DPOP	ONLINE	10	14.0	0.9	10
6	9869.18	28360	REACT	DPOP	ONLINE	10	14.0	0.9	10
7	11190.28	2680	REACT	DPOP	ONLINE	10	14.0	0.9	10
8	10588.05	2330	REACT	DPOP	ONLINE	10	14.0	0.9	10
9	11588.38	26070	REACT	DPOP	ONLINE	10	14.0	0.9	10
10	11742.82	6779200	REACT	DPOP	ONLINE	10	14.0	0.9	10
11	10670.59	2900	REACT	DPOP	ONLINE	10	14.0	0.9	10
12	10974.35	2500	REACT	DPOP	ONLINE	10	14.0	0.9	10
13	10953.44	563350	REACT	DPOP	ONLINE	10	14.0	0.9	10
14	10476.89	19990	REACT	DPOP	ONLINE	10	14.0	0.9	10
15	10362.76	21320	REACT	DPOP	ONLINE	10	14.0	0.9	10
16	10861.96	2220	REACT	DPOP	ONLINE	10	14.0	0.9	10
17	12185.99	16670	REACT	DPOP	ONLINE	10	14.0	0.9	10
18	10539.62	19640	REACT	DPOP	ONLINE	10	14.0	0.9	10
19	10416.03	13780	REACT	DPOP	ONLINE	10	14.0	0.9	10
20	10384.84	10370	REACT	DPOP	ONLINE	10	14.0	0.9	10
21	11157.72	10780	REACT	DPOP	ONLINE	10	14.0	0.9	10
22	10927.31	22750	REACT	DPOP	ONLINE	10	14.0	0.9	10
23	10883.25	13480	REACT	DPOP	ONLINE	10	14.0	0.9	10
24	11669.42	22750	REACT	DPOP	ONLINE	10	14.0	0.9	10
25	10867.66	21420	REACT	DPOP	ONLINE	10	14.0	0.9	10
26	10434.87	16420	REACT	DPOP	ONLINE	10	14.0	0.9	10
27	12268.38	12420	REACT	DPOP	ONLINE	10	14.0	0.9	10
28	10723.8	22370	REACT	DPOP	ONLINE	10	14.0	0.9	10
29	11131.19	13680	REACT	DPOP	ONLINE	10	14.0	0.9	10
