Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	FORWARD	MGM	ONLINE	10	8.0	10
0	4337.02	0	1190	FORWARD	MGM	ONLINE	10	8.0	10
1	4612.4	128	0	FORWARD	MGM	ONLINE	10	8.0	10
2	4456	160	10	FORWARD	MGM	ONLINE	10	8.0	10
3	4488	128	10	FORWARD	MGM	ONLINE	10	8.0	10
4	4208.8	96	10	FORWARD	MGM	ONLINE	10	8.0	10
5	3950.6	128	0	FORWARD	MGM	ONLINE	10	8.0	10
6	4718	144	0	FORWARD	MGM	ONLINE	10	8.0	10
7	4546.8	32	0	FORWARD	MGM	ONLINE	10	8.0	10
8	4353.6	96	0	FORWARD	MGM	ONLINE	10	8.0	10
9	4581.2	96	0	FORWARD	MGM	ONLINE	10	8.0	10
10	4635.6	0	0	FORWARD	MGM	ONLINE	10	8.0	10
