Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-∞	700	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
0	-∞	760	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
1	-∞	810	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
2	-∞	850	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
3	-∞	860	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
4	-∞	870	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
5	-∞	890	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
6	-∞	890	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
7	-∞	910	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
8	-∞	910	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
9	-∞	930	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
10	-∞	940	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
11	-∞	950	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
12	-∞	970	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
13	-∞	970	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
14	-∞	980	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
15	-∞	1000	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
16	-∞	1010	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
17	-∞	1020	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
18	-∞	1030	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
19	-∞	1040	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
20	-∞	1050	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
21	-∞	1060	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
22	-∞	1070	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
23	-∞	1080	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
24	-∞	1110	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
25	-∞	1110	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
26	-∞	1120	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
27	-∞	1130	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
28	-∞	1130	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
29	-∞	1140	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
30	-∞	1150	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
31	-∞	1160	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
32	-∞	1160	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
33	-∞	1180	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
34	-∞	1180	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
35	-∞	1190	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
36	-∞	1200	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
37	-∞	1210	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
38	-∞	1220	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
39	-∞	1230	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
40	-∞	1240	27	FINITE_HORIZON	LS_SDPOP	MGM	10	60.0	0.9	4
