InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	740.01	140	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
1	724.11	110	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
2	721.45	240	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
3	706.7	200	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
4	686.47	360	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
5	451.18	270	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
6	686.92	370	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
7	708.08	380	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
8	744.04	170	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
9	678.94	420	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
10	699.54	710	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
11	690.69	320	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
12	690.52	320	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
13	733.96	240	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
14	705.44	1140	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
15	804.56	340	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
16	653.89	290	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
17	708.46	390	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
18	681.39	260	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
19	731.23	290	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
20	701.75	330	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
21	765.95	160	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
22	728.7	220	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
23	688.69	360	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
24	715.29	250	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
25	720.23	320	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
26	695.7	100	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
27	724.38	250	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
28	683.01	360	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
29	723.52	360	FORWARD	DPOP	INFINITE_HORIZON	10	50.0	0.9	4
