Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	149.2	20	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
0	149.2	100	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
1	149.2	110	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
2	149.2	120	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
3	149.2	140	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
4	149.2	170	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
5	149.2	190	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
6	149.2	210	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
7	149.2	220	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
8	149.2	220	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
9	149.2	220	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
10	149.2	220	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
11	149.2	230	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
12	149.2	230	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
13	149.2	230	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
14	149.2	240	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
15	149.2	250	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
16	149.2	260	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
17	149.2	270	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
18	149.2	280	2	INFINITE_HORIZON	LS_SDPOP	DPOP	4	50.0	0.9	4
