,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000
0,22465040.5,22307002.433333334,22148964.366666667,21990926.3,21832888.233333334,21674850.166666668,21516812.1,21358774.033333335,21200735.966666665,21042697.9,20884659.833333332,20726621.766666666,20568583.7,20410545.633333333,20252507.566666666,20094469.5,19936431.433333334,19778393.366666667,19620355.3,19462317.233333334,19304279.166666668
2,22895753.133333333,22758959.6,22622166.066666666,22485372.533333335,22348579.0,22211785.466666665,22074991.933333334,21938198.4,21801404.866666667,21664611.333333332,21527817.8,21391024.266666666,21254230.733333334,21117437.2,20980643.666666668,20843850.133333333,20707056.6,20570263.066666666,20433469.533333335,20296676.0,20159882.466666665
4,23170824.48,23054707.48,22938590.48,22822473.48,22706356.48,22590239.48,22474122.48,22358005.48,22241888.48,22125771.48,22009654.48,21893537.48,21777420.48,21661303.48,21545186.48,21429069.48,21312952.48,21196835.48,21080718.48,20964601.48,20848484.48
6,23995085.08,23909893.68,23824702.279999997,23739510.88,23654319.48,23569128.08,23483936.68,23398745.280000005,23313553.880000003,23228362.480000004,23143171.080000002,23057979.680000003,22972788.280000005,22887596.880000003,22802405.480000004,22717214.080000002,22632022.680000003,22546831.280000005,22461639.880000003,22376448.480000004,22291257.080000002
8,24300829.76,24234130.360000003,24167430.96,24100731.560000002,24034032.160000004,23967332.76,23900633.360000003,23833933.96,23767234.560000002,23700535.160000004,23633835.759999998,23567136.36,23500436.959999997,23433737.56,23367038.16,23300338.759999998,23233639.36,23166939.96,23100240.560000002,23033541.160000004,22966841.76
10,24504542.51333333,24454406.446666665,24404270.38,24354134.313333333,24303998.246666666,24253862.18,24203726.113333333,24153590.046666667,24103453.98,24053317.913333334,24003181.846666668,23953045.779999997,23902909.71333333,23852773.646666665,23802637.58,23752501.51333333,23702365.446666665,23652229.38,23602093.313333333,23551957.246666666,23501821.18
