,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000
0,180872832.8,180629124.8,180385416.8,180141708.8,179898000.8,179654292.8,179410584.8,179166876.8,178923168.8,178679460.8,178435752.8,178192044.8,177948336.8,177704628.8,177460920.8,177217212.8,176973504.8,176729796.8,176486088.8,176242380.8,175998672.8
2,181226559.8,181001251.8,180775943.8,180550635.8,180325327.8,180100019.8,179874711.8,179649403.8,179424095.8,179198787.8,178973479.8,178748171.8,178522863.8,178297555.8,178072247.8,177846939.8,177621631.8,177396323.8,177171015.8,176945707.8,176720399.8
4,180506867.0,180299959.0,180093051.0,179886143.0,179679235.0,179472327.0,179265419.0,179058511.0,178851603.0,178644695.0,178437787.0,178230879.0,178023971.0,177817063.0,177610155.0,177403247.0,177196339.0,176989431.0,176782523.0,176575615.0,176368707.0
6,185650083.0,185619143.0,185588203.0,185557263.0,185526323.0,185495383.0,185464443.0,185433503.0,185402563.0,185371623.0,185340683.0,185309743.0,185278803.0,185247863.0,185216923.0,185185983.0,185155043.0,185124103.0,185093163.0,185062223.0,185031283.0
8,185617332.6,185580652.6,185543972.6,185507292.6,185470612.6,185433932.6,185397252.6,185360572.6,185323892.6,185287212.6,185250532.6,185213852.6,185177172.6,185140492.6,185103812.6,185067132.6,185030452.6,184993772.6,184957092.6,184920412.6,184883732.6
10,180973888.6,180846308.6,180718728.6,180591148.6,180463568.6,180335988.6,180208408.6,180080828.6,179953248.6,179825668.6,179698088.6,179570508.6,179442928.6,179315348.6,179187768.6,179060188.6,178932608.6,178805028.6,178677448.6,178549868.6,178422288.6
