,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
0,13002995.623999998,12840791.383999998,12678587.144,12516382.904,12354178.663999999,12191974.424,12029770.184,11867565.944,11705361.704000002,11543157.464000002,11380953.224000001,11218748.984000001,11056544.744,10894340.504,10732136.264,10569932.024,10407727.784,10245523.544,10083319.304,9921115.064,9758910.824
2,13556474.238000002,13413789.537999999,13271104.838000001,13128420.138000002,12985735.438000001,12843050.738000002,12700366.038000003,12557681.338000001,12414996.638000002,12272311.938000001,12129627.238000002,11986942.538000003,11844257.838000001,11701573.138000002,11558888.438000001,11416203.738000002,11273519.038000003,11130834.338000001,10988149.638000002,10845464.938000001,10702780.238000002
4,14325391.424,14210320.004,14095248.584,13980177.164,13865105.744,13750034.324000001,13634962.904000001,13519891.484000001,13404820.064000001,13289748.644000001,13174677.224000001,13059605.804000001,12944534.384000001,12829462.963999998,12714391.543999998,12599320.123999998,12484248.703999998,12369177.283999998,12254105.863999998,12139034.443999998,12023963.023999998
6,15106234.266000004,15014515.966000002,14922797.666000001,14831079.366000002,14739361.066000002,14647642.766,14555924.466000002,14464206.166000003,14372487.866000004,14280769.566000003,14189051.266000004,14097332.966000004,14005614.666000003,13913896.366000004,13822178.066000003,13730459.766000004,13638741.466000004,13547023.166000003,13455304.866000004,13363586.566000003,13271868.266000004
8,15966620.018000001,15902942.238,15839264.457999999,15775586.678,15711908.898000002,15648231.118000003,15584553.338000001,15520875.558000002,15457197.778000003,15393519.998000002,15329842.218000002,15266164.438000001,15202486.658000002,15138808.878000002,15075131.098000001,15011453.318,14947775.537999999,14884097.758,14820419.978,14756742.197999999,14693064.418
10,16474886.32,16431711.499999998,16388536.679999998,16345361.859999998,16302187.04,16259012.22,16215837.4,16172662.58,16129487.76,16086312.94,16043138.12,15999963.3,15956788.48,15913613.66,15870438.84,15827264.02,15784089.2,15740914.38,15697739.56,15654564.74,15611389.92
