,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
0,178435752.8,178192044.8,177948336.8,177704628.8,177460920.8,177217212.8,176973504.8,176729796.8,176486088.8,176242380.8,175998672.8,175754964.8,175511256.8,175267548.8,175023840.8,174780132.8,174536424.8,174292716.8,174049008.8,173805300.8,173561592.8
2,178973479.8,178748171.8,178522863.8,178297555.8,178072247.8,177846939.8,177621631.8,177396323.8,177171015.8,176945707.8,176720399.8,176495091.8,176269783.8,176044475.8,175819167.8,175593859.8,175368551.8,175143243.8,174917935.8,174692627.8,174467319.8
4,178437787.0,178230879.0,178023971.0,177817063.0,177610155.0,177403247.0,177196339.0,176989431.0,176782523.0,176575615.0,176368707.0,176161799.0,175954891.0,175747983.0,175541075.0,175334167.0,175127259.0,174920351.0,174713443.0,174506535.0,174299627.0
6,185340683.0,185309743.0,185278803.0,185247863.0,185216923.0,185185983.0,185155043.0,185124103.0,185093163.0,185062223.0,185031283.0,185000343.0,184969403.0,184938463.0,184907523.0,184876583.0,184845643.0,184814703.0,184783763.0,184752823.0,184721883.0
8,185250532.6,185213852.6,185177172.6,185140492.6,185103812.6,185067132.6,185030452.6,184993772.6,184957092.6,184920412.6,184883732.6,184847052.6,184810372.6,184773692.6,184737012.6,184700332.6,184663652.6,184626972.6,184590292.6,184553612.6,184516932.6
10,179698088.6,179570508.6,179442928.6,179315348.6,179187768.6,179060188.6,178932608.6,178805028.6,178677448.6,178549868.6,178422288.6,178294708.6,178167128.6,178039548.6,177911968.6,177784388.6,177656808.6,177529228.6,177401648.6,177274068.6,177146488.6
