,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000
0,114932.0,120484.0,126036.0,131588.0,137140.0,142692.0,148244.0,153796.0,159348.0,164900.0,170452.0,176004.0,181556.0,187108.0,192660.0,198212.0,203764.0,209316.0,214868.0,220420.0,225972.0
2,-232012.0,-243592.0,-255172.0,-266752.0,-278332.0,-289912.0,-301492.0,-313072.0,-324652.0,-336232.0,-347812.0,-359392.0,-370972.0,-382552.0,-394132.0,-405712.0,-417292.0,-428872.0,-440452.0,-452032.0,-463612.0
4,2614.0,2846.0,3078.0,3310.0,3542.0,3774.0,4006.0,4238.0,4470.0,4702.0,4934.0,5166.0,5398.0,5630.0,5862.0,6094.0,6326.0,6558.0,6790.0,7022.0,7254.0
6,193764.0,204196.0,214628.0,225060.0,235492.0,245924.0,256356.0,266788.0,277220.0,287652.0,298084.0,308516.0,318948.0,329380.0,339812.0,350244.0,360676.0,371108.0,381540.0,391972.0,402404.0
8,794680.0,834360.0,874040.0,913720.0,953400.0,993080.0,1032760.0,1072440.0,1112120.0,1151800.0,1191480.0,1231160.0,1270840.0,1310520.0,1350200.0,1389880.0,1429560.0,1469240.0,1508920.0,1548600.0,1588280.0
10,1922934.0,2019118.0,2115302.0,2211486.0,2307670.0,2403854.0,2500038.0,2596222.0,2692406.0,2788590.0,2884774.0,2980958.0,3077142.0,3173326.0,3269510.0,3365694.0,3461878.0,3558062.0,3654246.0,3750430.0,3846614.0
