,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
0,29236.2,30210.739999999405,31185.279999999402,32159.819999999403,33134.36,34108.9,35083.44,36057.98,37032.52,38007.06,38981.6,39956.14,40930.68,41905.22,42879.76,43854.3,44828.84,45803.38,46777.92,47752.46,48727.0
2,118378.8,122324.76,126270.72,130216.67999999941,134162.6399999994,138108.6,142054.56,146000.52,149946.48,153892.44,157838.4,161784.36,165730.32,169676.28,173622.24,177568.2,181514.16,185460.12,189406.08,193352.04,197298.0
4,-80797.2,-83490.44,-86183.68,-88876.92,-91570.16,-94263.4,-96956.64,-99649.88,-102343.12,-105036.36,-107729.6,-110422.84,-113116.08,-115809.32,-118502.56,-121195.8,-123889.04,-126582.28,-129275.52,-131968.76,-134662.0
6,-84747.6,-87572.52,-90397.44,-93222.36,-96047.28,-98872.2,-101697.12,-104522.04,-107346.96,-110171.88,-112996.8,-115821.72,-118646.64,-121471.56,-124296.48,-127121.4,-129946.32,-132771.24,-135596.16,-138421.08,-141246.0
8,-345751.2,-357276.24,-368801.28,-380326.32,-391851.36,-403376.4,-414901.44,-426426.48,-437951.52,-449476.56,-461001.6,-472526.64,-484051.68,-495576.72,-507101.76,-518626.8,-530151.84,-541676.88,-553201.92,-564726.96,-576252.0
10,-340620.0,-351974.0,-363328.0,-374682.0,-386036.0,-397390.0,-408744.0,-420098.0,-431452.0,-442806.0,-454160.0,-465514.0,-476868.0,-488222.0,-499576.0,-510930.0,-522284.0,-533638.0,-544992.0,-556346.0,-567700.0
