,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000
0,3699000.0,3822300.0,3945600.0,4068900.0,4192200.0,4315500.0,4438800.0,4562100.0,4685400.0,4808700.0,4932000.0,5055300.0,5178600.0,5301900.0,5425200.0,5548500.0,5671800.0,5795100.0,5918400.0,6041700.0,6165000.0
2,6817980.0,7045246.0,7272512.0,7499778.0,7727044.0,7954310.0,8181576.0,8408842.0,8636108.0,8863374.0,9090640.0,9317906.0,9545172.0,9772438.0,9999704.0,10226970.0,10454236.0,10681502.0,10908768.0,11136034.0,11363300.0
4,4468560.0,4617512.0,4766464.0,4915416.0,5064368.0,5213320.0,5362272.0,5511224.0,5660176.0,5809128.0,5958080.0,6107032.0,6255984.0,6404936.0,6553888.0,6702840.0,6851792.0,7000744.0,7149696.0,7298648.0,7447600.0
6,4727040.0,4884608.0,5042176.0,5199744.0,5357312.0,5514880.0,5672448.0,5830016.0,5987584.0,6145152.0,6302720.0,6460288.0,6617856.0,6775424.0,6932992.0,7090560.0,7248128.0,7405696.0,7563264.0,7720832.0,7878400.0
8,702000.0,725400.0,748800.0,772200.0,795600.0,819000.0,842400.0,865800.0,889200.0,912600.0,936000.0,959400.0,982800.0,1006200.0,1029600.0,1053000.0,1076400.0,1099800.0,1123200.0,1146600.0,1170000.0
10,858000.0,886600.0,915200.0,943800.0,972400.0,1001000.0,1029600.0,1058200.0,1086800.0,1115400.0,1144000.0,1172600.0,1201200.0,1229800.0,1258400.0,1287000.0,1315600.0,1344200.0,1372800.0,1401400.0,1430000.0
