Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	MGM	ONLINE	10	8.0	10
0	4560	-∞	1240	REACT	MGM	ONLINE	10	8.0	10
1	4617	128	10	REACT	MGM	ONLINE	10	8.0	10
2	4716	64	0	REACT	MGM	ONLINE	10	8.0	10
3	4646.2	48	0	REACT	MGM	ONLINE	10	8.0	10
4	4399.4	48	0	REACT	MGM	ONLINE	10	8.0	10
5	4430.2	128	10	REACT	MGM	ONLINE	10	8.0	10
6	4548	144	0	REACT	MGM	ONLINE	10	8.0	10
7	4593	80	0	REACT	MGM	ONLINE	10	8.0	10
8	4594.8	80	0	REACT	MGM	ONLINE	10	8.0	10
9	4594.2	64	10	REACT	MGM	ONLINE	10	8.0	10
10	4714.2	32	0	REACT	MGM	ONLINE	10	8.0	10
