Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-∞	20	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
0	-∞	100	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
1	-∞	140	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
2	-∞	190	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
3	-∞	210	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
4	-∞	240	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
5	-∞	240	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
6	-∞	250	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
7	-∞	260	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
8	-∞	280	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
9	-∞	290	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
10	-∞	300	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
11	-∞	320	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
12	-∞	320	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
13	-∞	330	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
14	-∞	350	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
15	-∞	350	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
16	-∞	370	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
17	-∞	370	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
18	-∞	390	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
19	-∞	400	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
20	-∞	420	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
21	-∞	420	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
22	-∞	440	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
23	-∞	450	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
24	-∞	460	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
25	-∞	470	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
26	-∞	490	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
27	-∞	500	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
28	-∞	520	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
29	-∞	530	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
30	-∞	550	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
31	-∞	550	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
32	-∞	560	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
33	-∞	560	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
34	-∞	570	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
35	-∞	580	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
36	-∞	600	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
37	-∞	620	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
38	-∞	630	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
39	-∞	640	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
40	-∞	650	19	FINITE_HORIZON	LS_RAND	DPOP	10	60.0	0.9	4
