InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	11152.69	37780	REACT	DPOP	ONLINE	10	50.0	0.9	10
1	11403.56	3840	REACT	DPOP	ONLINE	10	50.0	0.9	10
2	12057.35	49880	REACT	DPOP	ONLINE	10	50.0	0.9	10
3	9484.52	800960	REACT	DPOP	ONLINE	10	50.0	0.9	10
4	10865.23	491500	REACT	DPOP	ONLINE	10	50.0	0.9	10
5	10321.25	3910	REACT	DPOP	ONLINE	10	50.0	0.9	10
6	11513.24	31170	REACT	DPOP	ONLINE	10	50.0	0.9	10
7	10100.56	32190	REACT	DPOP	ONLINE	10	50.0	0.9	10
8	11270.3	67080	REACT	DPOP	ONLINE	10	50.0	0.9	10
9	10426.23	2640	REACT	DPOP	ONLINE	10	50.0	0.9	10
10	11018.13	3800	REACT	DPOP	ONLINE	10	50.0	0.9	10
11	9784.03	58210	REACT	DPOP	ONLINE	10	50.0	0.9	10
12	11317.65	3910	REACT	DPOP	ONLINE	10	50.0	0.9	10
13	10771.55	966620	REACT	DPOP	ONLINE	10	50.0	0.9	10
14	9015.5	22930	REACT	DPOP	ONLINE	10	50.0	0.9	10
15	9817.35	19780	REACT	DPOP	ONLINE	10	50.0	0.9	10
16	9772.68	4110	REACT	DPOP	ONLINE	10	50.0	0.9	10
17	10837.03	3750	REACT	DPOP	ONLINE	10	50.0	0.9	10
18	10302.6	22600	REACT	DPOP	ONLINE	10	50.0	0.9	10
19	8933.25	21690	REACT	DPOP	ONLINE	10	50.0	0.9	10
20	9831.88	506730	REACT	DPOP	ONLINE	10	50.0	0.9	10
21	10321.7	985660	REACT	DPOP	ONLINE	10	50.0	0.9	10
22	11193.79	3180	REACT	DPOP	ONLINE	10	50.0	0.9	10
23	9894.93	19240	REACT	DPOP	ONLINE	10	50.0	0.9	10
24	10598.57	31910	REACT	DPOP	ONLINE	10	50.0	0.9	10
25	10509.39	50870	REACT	DPOP	ONLINE	10	50.0	0.9	10
26	10585.6	21510	REACT	DPOP	ONLINE	10	50.0	0.9	10
27	9990.74	59250	REACT	DPOP	ONLINE	10	50.0	0.9	10
28	10371.71	39420	REACT	DPOP	ONLINE	10	50.0	0.9	10
29	9672.52	518700	REACT	DPOP	ONLINE	10	50.0	0.9	10
