Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-1177.7	20	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
0	-733.44	80	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
1	-353.59	110	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
2	73.47	140	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
3	73.47	170	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
4	323.03	200	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
5	400.9	230	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
6	400.9	250	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
7	400.9	270	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
8	400.9	280	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
9	400.9	290	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
10	400.9	310	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
11	400.9	320	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
12	400.9	320	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
13	400.9	340	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
14	400.9	360	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
15	400.9	370	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
16	400.9	390	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
17	400.9	390	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
18	400.9	410	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
19	400.9	430	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
20	400.9	440	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
21	400.9	450	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
22	400.9	460	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
23	400.9	470	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
24	400.9	480	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
25	400.9	490	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
26	400.9	490	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
27	400.9	510	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
28	400.9	510	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
29	400.9	510	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
30	400.9	530	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
31	400.9	530	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
32	400.9	540	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
33	400.9	550	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
34	400.9	570	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
35	400.9	590	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
36	400.9	600	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
37	400.9	620	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
38	400.9	640	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
39	400.9	650	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
40	400.9	660	4	INFINITE_HORIZON	LS_RAND	DPOP	10	80.0	0.9	4
