Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	HYBRID	MGM	ONLINE	10	2.0	10
0	4484	0	1200	HYBRID	MGM	ONLINE	10	2.0	10
1	4290	28	0	HYBRID	MGM	ONLINE	10	2.0	10
2	4595.6	20	0	HYBRID	MGM	ONLINE	10	2.0	10
3	4713	20	10	HYBRID	MGM	ONLINE	10	2.0	10
4	4326	24	0	HYBRID	MGM	ONLINE	10	2.0	10
5	4469.6	28	0	HYBRID	MGM	ONLINE	10	2.0	10
6	4378	20	0	HYBRID	MGM	ONLINE	10	2.0	10
7	4521.4	32	0	HYBRID	MGM	ONLINE	10	2.0	10
8	4479.4	40	0	HYBRID	MGM	ONLINE	10	2.0	10
9	4276	20	0	HYBRID	MGM	ONLINE	10	2.0	10
10	4239.6	12	10	HYBRID	MGM	ONLINE	10	2.0	10
