InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	361.55	110	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
1	362.34	200	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
2	148.64	20	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
3	408.52	160	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
4	289.65	30	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
5	481.76	160	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
6	460.47	140	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
7	216.77	180	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
8	390.94	160	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
9	473.77	30	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
10	-76.58	70	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
11	428.11	170	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
12	78.46	20	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
13	477.26	180	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
14	414.16	170	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
15	136.97	110	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
16	437.52	110	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
17	399.98	120	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
18	449.78	180	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
19	277.16	90	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
20	392.22	200	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
21	499.51	10	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
22	409.26	150	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
23	397.76	120	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
24	454.98	100	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
25	292.9	20	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
26	441.62	160	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
27	440.4	90	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
28	386.77	190	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
29	394.76	160	LS_SDPOP	MGM	FINITE_HORIZON	5	50.0	0.9	5
