Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-2457.88	20	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
0	-1990.26	100	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
1	-1252.72	150	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
2	-952.48	190	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
3	-531.74	190	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
4	-231.79	200	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
5	-231.79	220	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
6	294.25	240	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
7	294.25	250	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
8	294.25	270	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
9	294.25	290	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
10	294.25	300	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
11	294.25	310	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
12	294.25	320	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
13	294.25	330	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
14	294.25	340	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
15	294.25	360	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
16	294.25	360	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
17	294.25	380	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
18	294.25	400	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
19	294.25	420	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
20	294.25	420	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
21	294.25	440	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
22	294.25	450	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
23	294.25	470	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
24	294.25	480	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
25	294.25	500	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
26	294.25	500	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
27	294.25	510	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
28	294.25	520	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
29	294.25	530	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
30	294.25	540	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
31	294.25	550	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
32	294.25	560	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
33	294.25	570	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
34	294.25	580	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
35	294.25	600	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
36	294.25	610	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
37	294.25	630	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
38	294.25	640	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
39	294.25	660	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
40	294.25	660	25	FINITE_HORIZON	LS_RAND	DPOP	10	160.0	0.9	4
