Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	DPOP	ONLINE	10	90.0	10
0	4468	1440	1640	REACT	DPOP	ONLINE	10	90.0	10
1	4414	1260	1510	REACT	DPOP	ONLINE	10	90.0	10
2	4384	900	1480	REACT	DPOP	ONLINE	10	90.0	10
3	4497.8	720	1490	REACT	DPOP	ONLINE	10	90.0	10
4	4410	720	1510	REACT	DPOP	ONLINE	10	90.0	10
5	4264	360	1480	REACT	DPOP	ONLINE	10	90.0	10
6	4382	1260	1530	REACT	DPOP	ONLINE	10	90.0	10
7	4335.2	1440	1480	REACT	DPOP	ONLINE	10	90.0	10
8	4477.6	1800	1490	REACT	DPOP	ONLINE	10	90.0	10
9	4312	1080	1480	REACT	DPOP	ONLINE	10	90.0	10
10	4347	1440	1460	REACT	DPOP	ONLINE	10	90.0	10
