Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	-776.25	10	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
0	-204.12	530	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
1	57.37	890	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
2	190.76	1250	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
3	407.74	1590	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
4	458.74	1960	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
5	458.74	2320	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
6	458.74	2700	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
7	458.74	3060	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
8	458.74	3440	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
9	458.74	3800	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
10	458.74	4160	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
11	458.74	4520	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
12	458.74	4870	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
13	458.74	5240	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
14	458.74	5600	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
15	458.74	5960	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
16	458.74	6320	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
17	458.74	6680	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
18	458.74	7030	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
19	458.74	7390	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
20	458.74	7740	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
21	458.74	8100	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
22	458.74	8460	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
23	458.74	8820	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
24	458.74	9180	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
25	458.74	9540	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
26	458.74	9890	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
27	458.74	10240	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
28	458.74	10590	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
29	458.74	10950	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
30	458.74	11300	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
31	458.74	11650	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
32	458.74	12010	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
33	458.74	12360	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
34	458.74	12760	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
35	458.74	13130	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
36	458.74	13490	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
37	458.74	13850	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
38	458.74	14210	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
39	458.74	14570	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
40	458.74	14930	12	FINITE_HORIZON	LS_RAND	MGM	5	50.0	0.9	9
