Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	MGM	ONLINE	10	6.0	10
0	4778	-∞	1220	REACT	MGM	ONLINE	10	6.0	10
1	4504	36	0	REACT	MGM	ONLINE	10	6.0	10
2	4854.2	96	0	REACT	MGM	ONLINE	10	6.0	10
3	4602	84	0	REACT	MGM	ONLINE	10	6.0	10
4	5010	84	0	REACT	MGM	ONLINE	10	6.0	10
5	4665	24	10	REACT	MGM	ONLINE	10	6.0	10
6	4864	60	0	REACT	MGM	ONLINE	10	6.0	10
7	4744	72	0	REACT	MGM	ONLINE	10	6.0	10
8	4672.2	24	0	REACT	MGM	ONLINE	10	6.0	10
9	4930	36	0	REACT	MGM	ONLINE	10	6.0	10
10	4674	96	0	REACT	MGM	ONLINE	10	6.0	10
