Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	-∞	0	0	REACT	MGM	ONLINE	10	2.0	10
0	4694	-∞	1050	REACT	MGM	ONLINE	10	2.0	10
1	4660	12	0	REACT	MGM	ONLINE	10	2.0	10
2	4762	20	0	REACT	MGM	ONLINE	10	2.0	10
3	4463.4	24	0	REACT	MGM	ONLINE	10	2.0	10
4	4362	36	0	REACT	MGM	ONLINE	10	2.0	10
5	4718	40	0	REACT	MGM	ONLINE	10	2.0	10
6	4632	20	0	REACT	MGM	ONLINE	10	2.0	10
7	4394	36	0	REACT	MGM	ONLINE	10	2.0	10
8	4314	28	0	REACT	MGM	ONLINE	10	2.0	10
9	4792	32	0	REACT	MGM	ONLINE	10	2.0	10
10	4647.6	32	0	REACT	MGM	ONLINE	10	2.0	10
