Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	FORWARD	MGM	ONLINE	10	4.0	10
0	-∞	0	1170	FORWARD	MGM	ONLINE	10	4.0	10
1	-∞	72	10	FORWARD	MGM	ONLINE	10	4.0	10
2	-∞	56	10	FORWARD	MGM	ONLINE	10	4.0	10
3	-∞	64	0	FORWARD	MGM	ONLINE	10	4.0	10
4	-∞	48	0	FORWARD	MGM	ONLINE	10	4.0	10
5	-∞	64	0	FORWARD	MGM	ONLINE	10	4.0	10
6	-∞	80	0	FORWARD	MGM	ONLINE	10	4.0	10
7	-∞	80	0	FORWARD	MGM	ONLINE	10	4.0	10
8	-∞	56	0	FORWARD	MGM	ONLINE	10	4.0	10
9	-∞	64	10	FORWARD	MGM	ONLINE	10	4.0	10
10	-∞	72	0	FORWARD	MGM	ONLINE	10	4.0	10
