Iteration	Utility	Time (ms)	InstanceID	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
-1	4073.71	30	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
0	4232.57	190	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
1	4534.5	250	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
2	5092.9	280	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
3	5442.43	310	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
4	5608.13	330	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
5	6023.55	360	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
6	6257.47	390	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
7	6672.33	420	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
8	6971.7	450	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
9	7258.35	480	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
10	7485.11	510	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
11	7610.41	540	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
12	7807.69	570	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
13	7996.18	600	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
14	7999.39	630	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
15	8140.17	660	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
16	8251.7	690	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
17	8251.7	720	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
18	8298.96	750	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
19	8350.8	780	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
20	8350.8	810	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
21	8354.93	850	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
22	8354.93	880	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
23	8354.93	900	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
24	8354.93	920	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
25	8354.93	950	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
26	8354.93	990	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
27	8354.93	1020	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
28	8354.93	1060	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
29	8354.93	1090	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
30	8354.93	1120	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
31	8354.93	1140	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
32	8354.93	1180	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
33	8354.93	1210	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
34	8354.93	1240	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
35	8354.93	1270	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
36	8354.93	1300	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
37	8354.93	1330	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
38	8354.93	1360	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
39	8354.93	1380	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
40	8354.93	1410	5	INFINITE_HORIZON	LS_RAND	DPOP	40	50.0	0.9	4
