Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	3748.4	0	0	REACT	DPOP	ONLINE	10	2.0	10
0	4683.4	28	570	REACT	DPOP	ONLINE	10	2.0	10
1	4687.4	4	560	REACT	DPOP	ONLINE	10	2.0	10
2	4731.6	20	540	REACT	DPOP	ONLINE	10	2.0	10
3	4658	20	530	REACT	DPOP	ONLINE	10	2.0	10
4	4598	20	530	REACT	DPOP	ONLINE	10	2.0	10
5	4664	32	530	REACT	DPOP	ONLINE	10	2.0	10
6	4688	32	550	REACT	DPOP	ONLINE	10	2.0	10
7	4715	32	530	REACT	DPOP	ONLINE	10	2.0	10
8	4766	32	530	REACT	DPOP	ONLINE	10	2.0	10
9	4689	32	550	REACT	DPOP	ONLINE	10	2.0	10
10	4916	16	530	REACT	DPOP	ONLINE	10	2.0	10
