InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	12091.71	290	REACT	MGM	ONLINE	10	2.0	0.9	10
1	12171.45	200	REACT	MGM	ONLINE	10	2.0	0.9	10
2	12380.93	240	REACT	MGM	ONLINE	10	2.0	0.9	10
3	11784.61	210	REACT	MGM	ONLINE	10	2.0	0.9	10
4	11649.37	170	REACT	MGM	ONLINE	10	2.0	0.9	10
5	11984.19	270	REACT	MGM	ONLINE	10	2.0	0.9	10
6	11863.09	120	REACT	MGM	ONLINE	10	2.0	0.9	10
7	11591.69	230	REACT	MGM	ONLINE	10	2.0	0.9	10
8	11925.98	190	REACT	MGM	ONLINE	10	2.0	0.9	10
9	12012.47	200	REACT	MGM	ONLINE	10	2.0	0.9	10
10	11684.63	160	REACT	MGM	ONLINE	10	2.0	0.9	10
11	11219.42	190	REACT	MGM	ONLINE	10	2.0	0.9	10
12	12005.7	240	REACT	MGM	ONLINE	10	2.0	0.9	10
13	12123.34	230	REACT	MGM	ONLINE	10	2.0	0.9	10
14	11216.45	160	REACT	MGM	ONLINE	10	2.0	0.9	10
15	11685.81	190	REACT	MGM	ONLINE	10	2.0	0.9	10
16	11534.89	160	REACT	MGM	ONLINE	10	2.0	0.9	10
17	11996.48	130	REACT	MGM	ONLINE	10	2.0	0.9	10
18	12169.32	200	REACT	MGM	ONLINE	10	2.0	0.9	10
19	10997.42	220	REACT	MGM	ONLINE	10	2.0	0.9	10
20	11720.69	140	REACT	MGM	ONLINE	10	2.0	0.9	10
21	11727.74	170	REACT	MGM	ONLINE	10	2.0	0.9	10
22	11808.07	180	REACT	MGM	ONLINE	10	2.0	0.9	10
23	11502.1	220	REACT	MGM	ONLINE	10	2.0	0.9	10
24	11963.11	160	REACT	MGM	ONLINE	10	2.0	0.9	10
25	11997.02	170	REACT	MGM	ONLINE	10	2.0	0.9	10
26	11966.94	160	REACT	MGM	ONLINE	10	2.0	0.9	10
27	12037.14	270	REACT	MGM	ONLINE	10	2.0	0.9	10
28	11934.59	180	REACT	MGM	ONLINE	10	2.0	0.9	10
29	11878.81	140	REACT	MGM	ONLINE	10	2.0	0.9	10
