InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	979.97	6580	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
1	900.45	3770	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
2	980.81	5450	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
3	1027.7	530	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
4	950.01	1510	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
5	995.48	1390	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
6	977.08	1310	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
7	981.85	1390	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
8	973.23	4130	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
9	1005.71	1310	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
10	963.19	1200	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
11	935.83	4590	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
12	963.91	1090	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
13	1003.05	1170	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
14	971.82	4260	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
15	1000.32	1110	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
16	1075.96	4430	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
17	1008.24	8070	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
18	954.05	9060	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
19	1038.46	3750	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
20	1005.59	490	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
21	1016.56	880	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
22	993.78	1280	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
23	929.85	1770	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
24	933.57	2060	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
25	1005.67	1300	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
26	940.25	6670	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
27	958.11	5300	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
28	993.44	860	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
29	1033.06	1410	FORWARD	DPOP	ONLINE	12	70.0	0.8	4
