InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	1371.7	23340	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
1	1359.82	23160	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
2	1376.36	1000	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
3	1336.52	1370	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
4	1328.28	1670	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
5	1317.61	1090	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
6	1317.72	580	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
7	1355.08	1030	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
8	1324.16	920	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
9	1370.28	990	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
10	1352.79	17980	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
11	1391.62	35090	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
12	1365.62	790	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
13	1367.62	33570	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
14	1365.45	930	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
15	1330.97	23430	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
16	1324.63	1370	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
17	1317.63	16050	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
18	1336.74	1040	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
19	1360.53	910	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
20	1339.03	1360	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
21	1311.38	20210	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
22	1331.23	890	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
23	1299.8	1740	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
24	1346.07	1070	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
25	1299.32	1190	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
26	1307.25	730	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
27	1348.37	1200	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
28	1375.68	47370	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
29	1353.65	18270	BACKWARD	DPOP	FINITE_HORIZON	8	50.0	0.9	4
