InstanceID	Utility	Time (ms)	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	Switching cost	Discount	Horizon
0	-∞	30	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
1	42.65	130	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
2	-211.55	130	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
3	-∞	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
4	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
5	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	10	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
6	-∞	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
7	-∞	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
8	30.25	160	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
9	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	100	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
10	-∞	10	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
11	0.7	110	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
12	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	110	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
13	-∞	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
14	-13.85	110	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
15	-∞	30	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
16	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	90	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
17	-∞	20	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
18	-∞	30	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
19	66.52	130	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
20	-2.34	110	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
21	-2.16	120	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
22	4.74	130	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
23	-∞	10	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
24	-17.24	130	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
25	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	120	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
26	-∞	10	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
27	-179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	110	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
28	33.02	150	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
29	-∞	10	LS_RAND	DPOP	INFINITE_HORIZON	4	50.0	0.9	4
