Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	0	0	0	HYBRID	MGM	ONLINE	10	40.0	10
0	4367.72	0	1240	HYBRID	MGM	ONLINE	10	40.0	10
1	4559.6	0	0	HYBRID	MGM	ONLINE	10	40.0	10
2	4517.32	0	0	HYBRID	MGM	ONLINE	10	40.0	10
3	4518.72	0	0	HYBRID	MGM	ONLINE	10	40.0	10
4	4272.92	0	0	HYBRID	MGM	ONLINE	10	40.0	10
5	4530.72	0	10	HYBRID	MGM	ONLINE	10	40.0	10
6	4657.32	0	10	HYBRID	MGM	ONLINE	10	40.0	10
7	4785	0	0	HYBRID	MGM	ONLINE	10	40.0	10
8	4538.4	0	0	HYBRID	MGM	ONLINE	10	40.0	10
9	4660.4	0	0	HYBRID	MGM	ONLINE	10	40.0	10
10	4310.32	0	0	HYBRID	MGM	ONLINE	10	40.0	10
