Horizon	Eff_Quality	Eff_SwitchingCost	Eff_SolvingTime	PD_DCOP_Algorithm	DCOP_Algorithm	Dynamic	Agents	SwitchingCost	Horizon
-1	3310	0	0	REACT	DPOP	ONLINE	10	8.0	10
0	5044	160	2000	REACT	DPOP	ONLINE	10	8.0	10
1	4660	96	1850	REACT	DPOP	ONLINE	10	8.0	10
2	4567.4	96	1890	REACT	DPOP	ONLINE	10	8.0	10
3	4837.6	112	1900	REACT	DPOP	ONLINE	10	8.0	10
4	4980	0	1820	REACT	DPOP	ONLINE	10	8.0	10
5	4832	32	1880	REACT	DPOP	ONLINE	10	8.0	10
6	4864.8	80	1870	REACT	DPOP	ONLINE	10	8.0	10
7	4741.8	80	1890	REACT	DPOP	ONLINE	10	8.0	10
8	4762	32	1890	REACT	DPOP	ONLINE	10	8.0	10
9	4664	112	1810	REACT	DPOP	ONLINE	10	8.0	10
10	4788	112	1880	REACT	DPOP	ONLINE	10	8.0	10
